wavelength,nk,flux
459.95000000, 2.04101400, 1.21302868
460.00000000, 2.03772192, 1.21319342
460.05000000, 2.04464788, 1.21335815
460.10000000, 2.04662671, 1.21352289
460.15000000, 2.01923000, 1.21368762
460.20000000, 2.00215902, 1.21385236
460.25000000, 2.02104368, 1.21401709
460.30000000, 2.03213530, 1.21418183
460.35000000, 2.00536327, 1.21434656
460.40000000, 1.98296672, 1.21451130
460.45000000, 1.99707927, 1.21467604
460.50000000, 2.02937604, 1.21484077
460.55000000, 2.05526232, 1.21469751
460.60000000, 2.06012884, 1.21453660
460.65000000, 2.05558085, 1.21437568
460.70000000, 2.08075281, 1.21421477
460.75000000, 2.11861354, 1.21405386
460.80000000, 2.13402547, 1.21389295
460.85000000, 2.15180680, 1.21373203
460.90000000, 2.18588002, 1.21357112
460.95000000, 2.21103449, 1.21341021
461.00000000, 2.19577091, 1.21324930
461.05000000, 2.17441596, 1.21308838
461.10000000, 2.17753864, 1.21292747
461.15000000, 2.20157617, 1.21276656
461.20000000, 2.19170582, 1.21260565
461.25000000, 2.15440216, 1.21244473
461.30000000, 2.12451610, 1.21228382
461.35000000, 2.10879254, 1.21212291
461.40000000, 2.11795346, 1.21196200
461.45000000, 2.12113399, 1.21180108
461.50000000, 2.12793536, 1.21164017
461.55000000, 2.15696550, 1.21142016
461.60000000, 2.16977353, 1.21039008
461.65000000, 2.14271163, 1.20936001
461.70000000, 2.12264480, 1.20832994
461.75000000, 2.11106880, 1.20729987
461.80000000, 2.10238494, 1.20626980
461.85000000, 2.10225890, 1.20523973
461.90000000, 2.08528082, 1.20420966
461.95000000, 2.05855962, 1.20317959
462.00000000, 2.06724053, 1.20214952
462.05000000, 2.08683585, 1.20111945
462.10000000, 2.08831901, 1.20008938
462.15000000, 2.08839728, 1.19905931
462.20000000, 2.10260098, 1.19802924
462.25000000, 2.14746632, 1.19699917
462.30000000, 2.19231628, 1.19596910
462.35000000, 2.20691900, 1.19493903
462.40000000, 2.20972659, 1.19390896
462.45000000, 2.21290525, 1.19287889
462.50000000, 2.20318811, 1.19184882
462.55000000, 2.17945821, 1.19081875
462.60000000, 2.16843428, 1.18996434
462.65000000, 2.17323142, 1.18982596
462.70000000, 2.18371797, 1.18968759
462.75000000, 2.18420196, 1.18954921
462.80000000, 2.15703025, 1.18941083
462.85000000, 2.11530768, 1.18927245
462.90000000, 2.09896300, 1.18913408
462.95000000, 2.09720901, 1.18899570
463.00000000, 2.11198432, 1.18885732
463.05000000, 2.13485630, 1.18871895
463.10000000, 2.13941791, 1.18858057
463.15000000, 2.11491177, 1.18844219
463.20000000, 2.09459054, 1.18830381
463.25000000, 2.08341572, 1.18816544
463.30000000, 2.08456222, 1.18802706
463.35000000, 2.11410721, 1.18788868
463.40000000, 2.15788061, 1.18775031
463.45000000, 2.15477567, 1.18761193
463.50000000, 2.11657055, 1.18747355
463.55000000, 2.09379925, 1.18733517
463.60000000, 2.07664780, 1.18719680
463.65000000, 2.04485611, 1.18682678
463.70000000, 2.02621786, 1.18599279
463.75000000, 2.02494347, 1.18515880
463.80000000, 2.01071048, 1.18432481
463.85000000, 1.97558656, 1.18349081
463.90000000, 1.94845433, 1.18265682
463.95000000, 1.95777067, 1.18182283
464.00000000, 2.00637484, 1.18098884
464.05000000, 2.04926582, 1.18015485
464.10000000, 2.06391282, 1.17932085
464.15000000, 2.09128972, 1.17848686
464.20000000, 2.13604586, 1.17765287
464.25000000, 2.15679974, 1.17681888
464.30000000, 2.14928310, 1.17598489
464.35000000, 2.16082541, 1.17515090
464.40000000, 2.18866838, 1.17431690
464.45000000, 2.18784420, 1.17348291
464.50000000, 2.15286999, 1.17264892
464.55000000, 2.12248014, 1.17181493
464.60000000, 2.09715447, 1.17098094
464.65000000, 2.06805039, 1.17014694
464.70000000, 2.04749940, 1.16941541
464.75000000, 2.01761643, 1.16879657
464.80000000, 1.99166440, 1.16817773
464.85000000, 1.98062134, 1.16755889
464.90000000, 1.97769069, 1.16694005
464.95000000, 1.95813874, 1.16632121
465.00000000, 1.94695797, 1.16570237
465.05000000, 1.94895795, 1.16508353
465.10000000, 1.94392587, 1.16446469
465.15000000, 1.95709536, 1.16384585
465.20000000, 1.97401871, 1.16322702
465.25000000, 1.98773565, 1.16260818
465.30000000, 2.00034065, 1.16198934
465.35000000, 1.99649097, 1.16137050
465.40000000, 1.99661744, 1.16075166
465.45000000, 2.00512126, 1.16013282
465.50000000, 2.00522121, 1.15951398
465.55000000, 2.00033457, 1.15889514
465.60000000, 1.99275810, 1.15827630
465.65000000, 1.99108457, 1.15765746
465.70000000, 1.98662567, 1.15703862
465.75000000, 1.98834329, 1.15642005
465.80000000, 1.99890544, 1.15580164
465.85000000, 2.04391631, 1.15518323
465.90000000, 2.09607547, 1.15456482
465.95000000, 2.11352996, 1.15394641
466.00000000, 2.11312368, 1.15332800
466.05000000, 2.10799845, 1.15270959
466.10000000, 2.12090159, 1.15209118
466.15000000, 2.12942642, 1.15147277
466.20000000, 2.11673161, 1.15085436
466.25000000, 2.09955378, 1.15023595
466.30000000, 2.09180698, 1.14961754
466.35000000, 2.07700646, 1.14899913
466.40000000, 2.05567118, 1.14838072
466.45000000, 2.03158444, 1.14776231
466.50000000, 2.00854381, 1.14714390
466.55000000, 2.00119851, 1.14652549
466.60000000, 1.98460120, 1.14590708
466.65000000, 1.94670842, 1.14528867
466.70000000, 1.91211967, 1.14467026
466.75000000, 1.90408564, 1.14405185
466.80000000, 1.89475998, 1.14384315
466.85000000, 1.88652604, 1.14374773
466.90000000, 1.87721849, 1.14365232
466.95000000, 1.86779139, 1.14355690
467.00000000, 1.87677127, 1.14346148
467.05000000, 1.89700463, 1.14336607
467.10000000, 1.92230960, 1.14327065
467.15000000, 1.95204751, 1.14317523
467.20000000, 1.97411697, 1.14307982
467.25000000, 1.98805257, 1.14298440
467.30000000, 2.01851759, 1.14288898
467.35000000, 2.03142451, 1.14279357
467.40000000, 2.03882224, 1.14269815
467.45000000, 2.04834925, 1.14260274
467.50000000, 2.06114561, 1.14250732
467.55000000, 2.06684407, 1.14241190
467.60000000, 2.06679660, 1.14231649
467.65000000, 2.06014661, 1.14222107
467.70000000, 2.08086538, 1.14212565
467.75000000, 2.09684139, 1.14203024
467.80000000, 2.08365327, 1.14193482
467.85000000, 2.06340946, 1.14115353
467.90000000, 2.03780963, 1.14033416
467.95000000, 2.02315639, 1.13951479
468.00000000, 2.03272844, 1.13869542
468.05000000, 2.02468226, 1.13787605
468.10000000, 1.99615744, 1.13705668
468.15000000, 1.98422791, 1.13623731
468.20000000, 1.97096583, 1.13541794
468.25000000, 1.95704967, 1.13459857
468.30000000, 1.95947692, 1.13377920
468.35000000, 1.97254118, 1.13295983
468.40000000, 1.98897351, 1.13214046
468.45000000, 2.01322392, 1.13132109
468.50000000, 2.01395321, 1.13050171
468.55000000, 2.00231362, 1.12968234
468.60000000, 2.00014745, 1.12886297
468.65000000, 2.00206257, 1.12804360
468.70000000, 1.99419452, 1.12722423
468.75000000, 1.99818837, 1.12640486
468.80000000, 2.01716579, 1.12558549
468.85000000, 2.02011003, 1.12481223
468.90000000, 2.02666417, 1.12438161
468.95000000, 2.02748134, 1.12395099
469.00000000, 2.01910991, 1.12352037
469.05000000, 2.00210430, 1.12308975
469.10000000, 1.99782909, 1.12265912
469.15000000, 2.00782782, 1.12222850
469.20000000, 2.03663815, 1.12179788
469.25000000, 2.04830468, 1.12136726
469.30000000, 2.05423324, 1.12093664
469.35000000, 2.06032997, 1.12050602
469.40000000, 2.07723469, 1.12007540
469.45000000, 2.08135305, 1.11964478
469.50000000, 2.08772286, 1.11921416
469.55000000, 2.10385302, 1.11878354
469.60000000, 2.11578541, 1.11835292
469.65000000, 2.11276988, 1.11792230
469.70000000, 2.09367808, 1.11749167
469.75000000, 2.05367228, 1.11706105
469.80000000, 2.03814891, 1.11663043
469.85000000, 2.03258461, 1.11619981
469.90000000, 2.01442143, 1.11581570
469.95000000, 1.99575620, 1.11554180
470.00000000, 1.98179682, 1.11526789
470.05000000, 1.96580010, 1.11499399
470.10000000, 1.96370164, 1.11472008
470.15000000, 1.93809088, 1.11444617
470.20000000, 1.90600260, 1.11417227
470.25000000, 1.90945951, 1.11389836
470.30000000, 1.93683057, 1.11362446
470.35000000, 1.93865720, 1.11335055
470.40000000, 1.92758422, 1.11307664
470.45000000, 1.92102100, 1.11280274
470.50000000, 1.92640235, 1.11252883
470.55000000, 1.93837518, 1.11225493
470.60000000, 1.91399957, 1.11198102
470.65000000, 1.88583559, 1.11170711
470.70000000, 1.91408424, 1.11143321
470.75000000, 1.93717951, 1.11115930
470.80000000, 1.92626668, 1.11088540
470.85000000, 1.91063833, 1.11061149
470.90000000, 1.89292545, 1.11033758
470.95000000, 1.91091210, 1.11043475
471.00000000, 1.94114363, 1.11093070
471.05000000, 1.94310980, 1.11142666
471.10000000, 1.95612934, 1.11192261
471.15000000, 1.99608784, 1.11241856
471.20000000, 2.03826308, 1.11291452
471.25000000, 2.04534427, 1.11341047
471.30000000, 2.03464873, 1.11390642
471.35000000, 2.03541499, 1.11440238
471.40000000, 2.05762951, 1.11489833
471.45000000, 2.06868373, 1.11539428
471.50000000, 2.05485646, 1.11589024
471.55000000, 2.04128222, 1.11638619
471.60000000, 2.04460141, 1.11688214
471.65000000, 2.05255177, 1.11737810
471.70000000, 2.04479486, 1.11787405
471.75000000, 2.03245524, 1.11837001
471.80000000, 2.04589197, 1.11886596
471.85000000, 2.08437268, 1.11936191
471.90000000, 2.11931679, 1.11985787
471.95000000, 2.12564060, 1.12035382
472.00000000, 2.12495202, 1.11942994
472.05000000, 2.12476642, 1.11781932
472.10000000, 2.12135803, 1.11620870
472.15000000, 2.10031984, 1.11459808
472.20000000, 2.08769632, 1.11298746
472.25000000, 2.09190771, 1.11137684
472.30000000, 2.09860652, 1.10976622
472.35000000, 2.09920409, 1.10815560
472.40000000, 2.10763348, 1.10654498
472.45000000, 2.10443322, 1.10493435
472.50000000, 2.11508081, 1.10332373
472.55000000, 2.11862791, 1.10171311
472.60000000, 2.10373974, 1.10010249
472.65000000, 2.09448724, 1.09849187
472.70000000, 2.09840689, 1.09688125
472.75000000, 2.09085758, 1.09527063
472.80000000, 2.07375384, 1.09366001
472.85000000, 2.06052791, 1.09204939
472.90000000, 2.05014019, 1.09043877
472.95000000, 2.03760209, 1.08882815
473.00000000, 2.00949135, 1.08721753
473.05000000, 1.98070164, 1.08682520
473.10000000, 1.97696200, 1.08660978
473.15000000, 2.01452310, 1.08639436
473.20000000, 2.02671893, 1.08617894
473.25000000, 2.01957806, 1.08596352
473.30000000, 2.02920490, 1.08574810
473.35000000, 2.05295251, 1.08553268
473.40000000, 2.06879992, 1.08531726
473.45000000, 2.07007287, 1.08510184
473.50000000, 2.05359898, 1.08488642
473.55000000, 2.04908379, 1.08467100
473.60000000, 2.04352761, 1.08445558
473.65000000, 2.05002677, 1.08424016
473.70000000, 2.05430425, 1.08402474
473.75000000, 2.05573504, 1.08380932
473.80000000, 2.05938060, 1.08359390
473.85000000, 2.05682300, 1.08337848
473.90000000, 2.05013573, 1.08316306
473.95000000, 2.04751585, 1.08294764
474.00000000, 2.04570444, 1.08273222
474.05000000, 2.05063804, 1.08252200
474.10000000, 2.07357673, 1.08237219
474.15000000, 2.10548578, 1.08222238
474.20000000, 2.11213196, 1.08207257
474.25000000, 2.10205468, 1.08192276
474.30000000, 2.12075872, 1.08177295
474.35000000, 2.13765396, 1.08162314
474.40000000, 2.12645132, 1.08147333
474.45000000, 2.09702446, 1.08132351
474.50000000, 2.07951253, 1.08117370
474.55000000, 2.09039795, 1.08102389
474.60000000, 2.10223475, 1.08087408
474.65000000, 2.09643418, 1.08072427
474.70000000, 2.09460465, 1.08057446
474.75000000, 2.10688846, 1.08042465
474.80000000, 2.10597376, 1.08027483
474.85000000, 2.08454502, 1.08012502
474.90000000, 2.07841101, 1.07997521
474.95000000, 2.10660654, 1.07982540
475.00000000, 2.13285850, 1.07967559
475.05000000, 2.15070365, 1.07952578
475.10000000, 2.14141240, 1.07932054
475.15000000, 2.13583079, 1.07898130
475.20000000, 2.14895688, 1.07864207
475.25000000, 2.13626807, 1.07830283
475.30000000, 2.10809379, 1.07796359
475.35000000, 2.10099279, 1.07762436
475.40000000, 2.11717200, 1.07728512
475.45000000, 2.12518199, 1.07694588
475.50000000, 2.09494216, 1.07660665
475.55000000, 2.07177899, 1.07626741
475.60000000, 2.07030191, 1.07592817
475.65000000, 2.06850180, 1.07558894
475.70000000, 2.06475752, 1.07524970
475.75000000, 2.05128558, 1.07491046
475.80000000, 2.05553949, 1.07457123
475.85000000, 2.07453259, 1.07423199
475.90000000, 2.09115329, 1.07389275
475.95000000, 2.09491273, 1.07355352
476.00000000, 2.08924432, 1.07321428
476.05000000, 2.10838013, 1.07287504
476.10000000, 2.10422562, 1.07253581
476.15000000, 2.07918010, 1.07239776
476.20000000, 2.07697645, 1.07245069
476.25000000, 2.06673687, 1.07250362
476.30000000, 2.05369081, 1.07255656
476.35000000, 2.05414065, 1.07260949
476.40000000, 2.04893641, 1.07266243
476.45000000, 2.02279046, 1.07271536
476.50000000, 1.98314463, 1.07276830
476.55000000, 1.96594663, 1.07282123
476.60000000, 1.95949701, 1.07287417
476.65000000, 1.97635052, 1.07292710
476.70000000, 1.98389681, 1.07298004
476.75000000, 1.97035716, 1.07303297
476.80000000, 1.98373185, 1.07308591
476.85000000, 2.00687414, 1.07313884
476.90000000, 2.01434635, 1.07319177
476.95000000, 2.02368157, 1.07324471
477.00000000, 2.04191600, 1.07329764
477.05000000, 2.06791929, 1.07335058
477.10000000, 2.09006372, 1.07340351
477.15000000, 2.08195506, 1.07345645
477.20000000, 2.07692230, 1.07345496
477.25000000, 2.09968412, 1.07343437
477.30000000, 2.12439658, 1.07341379
477.35000000, 2.12943996, 1.07339320
477.40000000, 2.13473169, 1.07337261
477.45000000, 2.14157469, 1.07335203
477.50000000, 2.13669255, 1.07333144
477.55000000, 2.12841034, 1.07331085
477.60000000, 2.12930587, 1.07329027
477.65000000, 2.14440514, 1.07326968
477.70000000, 2.16853366, 1.07324909
477.75000000, 2.18970206, 1.07322851
477.80000000, 2.19002355, 1.07320792
477.85000000, 2.17497975, 1.07318733
477.90000000, 2.15943294, 1.07316675
477.95000000, 2.15444102, 1.07314616
478.00000000, 2.16147896, 1.07312557
478.05000000, 2.17463752, 1.07310499
478.10000000, 2.18730967, 1.07308440
478.15000000, 2.19154964, 1.07306381
478.20000000, 2.17028150, 1.07304323
478.25000000, 2.14885029, 1.07252841
478.30000000, 2.14665027, 1.07200061
478.35000000, 2.16072063, 1.07147281
478.40000000, 2.17670832, 1.07094501
478.45000000, 2.17900356, 1.07041721
478.50000000, 2.16052846, 1.06988941
478.55000000, 2.12923337, 1.06936161
478.60000000, 2.10863979, 1.06883381
478.65000000, 2.10195486, 1.06830601
478.70000000, 2.10538335, 1.06777821
478.75000000, 2.11145006, 1.06725041
478.80000000, 2.08948286, 1.06672261
478.85000000, 2.04783701, 1.06619481
478.90000000, 2.03024874, 1.06566701
478.95000000, 2.03062626, 1.06513921
479.00000000, 2.02941438, 1.06461141
479.05000000, 2.05799151, 1.06408361
479.10000000, 2.07770856, 1.06355581
479.15000000, 2.06795900, 1.06302801
479.20000000, 2.05623712, 1.06250021
479.25000000, 2.06095876, 1.06208554
479.30000000, 2.07449119, 1.06208248
479.35000000, 2.10826795, 1.06207942
479.40000000, 2.13777269, 1.06207636
479.45000000, 2.15019939, 1.06207330
479.50000000, 2.16153731, 1.06207024
479.55000000, 2.16609122, 1.06206718
479.60000000, 2.17549466, 1.06206412
479.65000000, 2.20030764, 1.06206106
479.70000000, 2.21182764, 1.06205800
479.75000000, 2.19701966, 1.06205494
479.80000000, 2.18456662, 1.06205188
479.85000000, 2.17798772, 1.06204882
479.90000000, 2.16165598, 1.06204576
479.95000000, 2.13639339, 1.06204270
480.00000000, 2.11829882, 1.06203964
480.05000000, 2.11855618, 1.06203658
480.10000000, 2.12094387, 1.06203352
480.15000000, 2.10257655, 1.06203046
480.20000000, 2.08817995, 1.06202740
480.25000000, 2.10320453, 1.06202434
480.30000000, 2.12403965, 1.06177101
480.35000000, 2.13017008, 1.06122859
480.40000000, 2.13128449, 1.06068616
480.45000000, 2.14198981, 1.06014374
480.50000000, 2.16193355, 1.05960131
480.55000000, 2.16341285, 1.05905889
480.60000000, 2.14610637, 1.05851646
480.65000000, 2.13302430, 1.05797404
480.70000000, 2.13543414, 1.05743161
480.75000000, 2.13705968, 1.05688919
480.80000000, 2.12743810, 1.05634676
480.85000000, 2.12167004, 1.05580434
480.90000000, 2.12361087, 1.05526191
480.95000000, 2.12452172, 1.05471949
481.00000000, 2.12258565, 1.05417706
481.05000000, 2.11503006, 1.05363464
481.10000000, 2.10646487, 1.05309221
481.15000000, 2.10865451, 1.05254979
481.20000000, 2.11302490, 1.05200736
481.25000000, 2.11146053, 1.05146494
481.30000000, 2.10351959, 1.05092251
481.35000000, 2.09836659, 1.05088266
481.40000000, 2.09786714, 1.05103904
481.45000000, 2.11605828, 1.05119541
481.50000000, 2.13362859, 1.05135178
481.55000000, 2.14250898, 1.05150816
481.60000000, 2.15153572, 1.05166453
481.65000000, 2.14522544, 1.05182090
481.70000000, 2.13178390, 1.05197727
481.75000000, 2.13837561, 1.05213365
481.80000000, 2.15541633, 1.05229002
481.85000000, 2.17397304, 1.05244639
481.90000000, 2.18782281, 1.05260277
481.95000000, 2.17847079, 1.05275914
482.00000000, 2.15999200, 1.05291551
482.05000000, 2.14751761, 1.05307188
482.10000000, 2.14337863, 1.05322826
482.15000000, 2.15434860, 1.05338463
482.20000000, 2.16148508, 1.05354100
482.25000000, 2.14382879, 1.05369738
482.30000000, 2.11268394, 1.05385375
482.35000000, 2.09964508, 1.05401012
482.40000000, 2.09769487, 1.05371809
482.45000000, 2.10211007, 1.05341766
482.50000000, 2.11144953, 1.05311722
482.55000000, 2.11416431, 1.05281679
482.60000000, 2.10973301, 1.05251635
482.65000000, 2.10921432, 1.05221592
482.70000000, 2.11575329, 1.05191548
482.75000000, 2.13214951, 1.05161505
482.80000000, 2.14390735, 1.05131461
482.85000000, 2.14312935, 1.05101418
482.90000000, 2.14404584, 1.05071374
482.95000000, 2.13574530, 1.05041331
483.00000000, 2.11463150, 1.05011287
483.05000000, 2.10235451, 1.04981244
483.10000000, 2.09926862, 1.04951200
483.15000000, 2.08527414, 1.04921157
483.20000000, 2.06885068, 1.04891113
483.25000000, 2.06487874, 1.04861070
483.30000000, 2.07898693, 1.04831026
483.35000000, 2.09788110, 1.04800983
483.40000000, 2.10591719, 1.04798725
483.45000000, 2.09553144, 1.04879381
483.50000000, 2.09089574, 1.04960037
483.55000000, 2.10039707, 1.05040693
483.60000000, 2.11492631, 1.05121349
483.65000000, 2.12923909, 1.05202005
483.70000000, 2.13408608, 1.05282661
483.75000000, 2.12285357, 1.05363317
483.80000000, 2.10349302, 1.05443973
483.85000000, 2.08678995, 1.05524629
483.90000000, 2.05721749, 1.05605285
483.95000000, 2.03343216, 1.05685941
484.00000000, 2.03119443, 1.05766597
484.05000000, 2.03941193, 1.05847253
484.10000000, 2.03761984, 1.05927909
484.15000000, 2.02094897, 1.06008566
484.20000000, 1.99455495, 1.06089222
484.25000000, 1.98973365, 1.06169878
484.30000000, 1.99753700, 1.06250534
484.35000000, 2.00974834, 1.06331190
484.40000000, 2.04258757, 1.06411846
484.45000000, 2.07629172, 1.06875931
484.50000000, 2.09960728, 1.07683880
484.55000000, 2.12129692, 1.08491829
484.60000000, 2.12645297, 1.09299778
484.65000000, 2.11078153, 1.10107728
484.70000000, 2.09904413, 1.10915677
484.75000000, 2.10267986, 1.11723626
484.80000000, 2.10600065, 1.12531575
484.85000000, 2.10592024, 1.13339524
484.90000000, 2.09902033, 1.14147473
484.95000000, 2.08771899, 1.14955423
485.00000000, 2.07516518, 1.15763372
485.05000000, 2.05554594, 1.16571321
485.10000000, 2.03203785, 1.17379270
485.15000000, 2.03158869, 1.18187219
485.20000000, 2.05262772, 1.18995169
485.25000000, 2.06938671, 1.19803118
485.30000000, 2.07026868, 1.20611067
485.35000000, 2.05302932, 1.21419016
485.40000000, 2.01617544, 1.22226965
485.45000000, 1.97096398, 1.23034914
485.50000000, 1.93926044, 1.22663339
485.55000000, 1.93492438, 1.22016164
485.60000000, 1.93587014, 1.21368988
485.65000000, 1.92869760, 1.20721812
485.70000000, 1.91427118, 1.20074637
485.75000000, 1.89060903, 1.19427461
485.80000000, 1.85696808, 1.18780285
